sample_id,mean,std,variance,max,min,rms,peak_to_peak,energy,dominant_frequency,dominant_magnitude,spectral_energy,snr_db,label
226,-0.009353299279949524,0.39439662029635597,0.155548694101188,1.3646364689329848,-1.508001185742533,0.3945075136275712,2.872637654675518,155.63617830860827,492.0,34.32228985191932,77894.7763061432,5,0
227,0.005415031903029776,0.39208687576479756,0.1537321181469998,1.3586424672739308,-1.4828516137340892,0.39212426693270414,2.84149408100802,153.7614407175106,84.0,30.042543892520065,76898.3381939141,5,0
228,0.00193170856141767,0.4053169596805548,0.1642818378046885,1.1440753320196384,-1.3251266828580452,0.40532156283950005,2.4692020148776836,164.28556930265478,234.0,31.611611367189123,82181.16908984334,5,0
229,-0.0007215580965068042,0.3990041726737794,0.15920432981108718,1.2281939031420697,-1.4587367427443734,0.39900482510512797,2.6869306458864433,159.2048504571738,239.0,29.717486642465857,79671.96463646537,5,0
230,0.00947932681302202,0.3848602672489074,0.1481174253069004,1.3510188875820581,-1.388376060225713,0.3849769901484094,2.739394947807771,148.2072829437285,432.0,29.49176435267294,74223.36861445037,5,0
231,0.00886385137428597,0.39884295172601736,0.1590757001415222,1.2276774631099985,-1.3769854526737462,0.3989414343017125,2.6046629157837446,159.1542680027076,312.0,32.39242326287373,79642.15597922685,5,0
232,0.016196859902407736,0.39620707627628093,0.1569800472913987,1.4337013110145733,-1.2395086339814498,0.39653800014891,2.673209944996023,157.24238556209693,493.0,32.070290172336435,78935.25695651975,5,0
233,-0.00909434129823197,0.38473044063837586,0.14801751195379884,1.224601562746188,-1.349780976933668,0.3848379126300417,2.574382539679856,148.1002189974476,204.0,32.18815320761187,74093.75333216938,5,0
234,0.018648344987419924,0.40447109532224035,0.16359686695117284,1.2652951851807814,-1.4407286951946328,0.4049007628073114,2.7060238803754144,163.94462772194265,289.0,41.81885469065813,82149.8680295207,5,0
235,0.004798317424964726,0.3950863748517072,0.15609324359346372,1.2653467787032382,-1.364329912387684,0.3951155115198269,2.629676691090922,156.11626744357443,19.0,34.39295284787284,78266.09713597901,5,0
236,0.008450520104153423,0.40105610669604586,0.1608460007181901,1.3049599322747991,-1.3872898359937464,0.40114512586870704,2.6922497682685456,160.9174120082208,437.0,34.47257456242471,80494.41314909236,5,0
237,-0.006490214535359444,0.3970077809104289,0.1576151781034231,1.1126717152002947,-1.4372394598788336,0.39706082781878405,2.5499111750791283,157.65730098813808,220.0,31.620179996278456,78894.83428118526,5,0
238,-0.025293159173893017,0.39730563557785353,0.15785176806192214,1.3907297894339996,-1.3289561236631358,0.39810992447176957,2.7196859130971354,158.49151196291805,31.0,33.976884222007264,79612.8477541707,5,0
239,-0.005449084378122766,0.39486127703969903,0.15591542810542194,1.4150250543592484,-1.1296340512219125,0.39489887392341577,2.544659105581161,155.94512062598182,375.0,29.45070672399263,77987.61963974795,5,0
240,-0.006491030728611458,0.38121497445098346,0.14532485674566395,1.32406814372924,-1.3010524320537467,0.38127023254587256,2.6251205757829865,145.36699022558372,395.0,29.90097802100861,72856.33851468455,5,0
241,-0.023438347889119793,0.3949280409537895,0.15596815753159807,1.192782241613102,-1.2737407353477777,0.3956229438282991,2.4665229769608796,156.5175136833695,127.0,31.020107788454585,78554.07772071662,5,0
242,0.020534271843153762,0.413613455672068,0.17107609071298974,1.5364256651418584,-1.267601597056469,0.4141228646586883,2.8040272621983275,171.4977470331183,402.0,33.71365872243837,85979.46885535718,5,0
243,-0.0032559477542663156,0.39862379695835287,0.15890093150149412,1.1714515367459348,-1.1458298569760246,0.3986370939805685,2.3172813937219594,158.9115326972726,404.0,33.544826640374666,79463.16267695487,5,0
244,-0.01565077651152101,0.3819350672814254,0.14587439561926696,1.204769333617424,-1.2587809114165474,0.38225559829083017,2.4635502450339715,146.11934242468053,454.0,28.887987928839344,73359.86823459266,5,0
245,0.003587562324486479,0.41092256719634246,0.16885735623123257,1.2773098161350542,-1.3093644825671233,0.4109382275168187,2.5866742987021776,168.87022683466466,62.0,28.52952970470734,84461.12511116496,5,0
246,-0.012991359243553222,0.39785005760753683,0.1582846683383204,1.1959310236783112,-1.2332344683516319,0.39806211042162176,2.4291654920299433,158.4534437533154,236.0,29.731025798470753,79393.19564149954,5,0
247,-0.023660568948268713,0.4154154935746153,0.1725700323018413,1.228083253844066,-1.2112610592835908,0.4160887583494621,2.439344313127657,173.12985482479706,153.0,35.2043639922427,86845.77037275341,5,0
248,0.0038978014374096643,0.3968669478985331,0.15750337433429698,1.3228336529415343,-1.7512712231563954,0.39688608843135637,3.0741048760979295,157.51856719034242,6.0,30.779304440207984,78844.25794135775,5,0
249,-0.00036300675898806746,0.4150420944950672,0.1722599402028523,1.2729460650090476,-1.5177778170968712,0.41504225324267807,2.790723882105919,172.26007197675932,194.0,37.52164898332734,86207.84150542035,5,0
250,-0.005147875871685663,0.409640577698012,0.167805402896761,1.3317397916492375,-1.2496920740142585,0.40967292261357874,2.581431865663496,167.8319035227513,379.0,32.374686116356884,83968.85991997144,5,0
251,-0.01144107806140142,0.39622118122683175,0.15699122445278585,1.2809643177317143,-1.1621231462539428,0.39638633013764857,2.4430874639856572,157.12212271999292,227.0,29.945204651455544,78668.09509416822,5,0
252,-0.015889339513985874,0.41476186815408955,0.17202740727467036,1.1520075799569756,-1.5120606538539316,0.41506611326975495,2.664068233810907,172.27987838486106,268.0,34.906211248277465,86423.38411853646,5,0
253,0.0025816775518547595,0.391927567592678,0.1536072182391132,1.6777692735762018,-1.3266210984662457,0.3919360704223266,3.0043903720424474,153.61388329809495,275.0,34.726679572369825,76889.71234699842,5,0
254,0.018033023840564533,0.3958387699048175,0.15668833175975902,1.3142535148078769,-1.2143708208513022,0.39624931761277943,2.5286243356591793,157.01352170859337,271.0,31.30970095439258,78671.28470190795,5,0
255,-0.0016482790880036106,0.3910724202632475,0.15293763789055406,1.5209518908231805,-1.1386201402414555,0.3910758938038831,2.659572031064636,152.94035471450604,178.0,29.777960540125537,76490.83402058955,5,0
256,-0.004054758045203806,0.39820390461694893,0.15856634965218416,1.240226658175985,-1.2106440519218074,0.39822454810695596,2.4508707100977922,158.5827907149893,358.0,32.179774848162964,79376.78181750984,5,0
257,-0.008984382901922942,0.3874318407835279,0.1501034312529129,1.0696234572500378,-1.2215196451258654,0.38753599882983936,2.2911431023759032,150.18415038904126,413.0,35.38764347721402,75132.52263340462,5,0
258,0.004008370461864185,0.38106206171439516,0.1452082948780255,1.2393991769672021,-1.290671422343602,0.3810831430433326,2.530070599310804,145.22436191178508,142.0,33.403578404124815,72647.21578454797,5,0
259,0.004932813245678496,0.38764155691677893,0.15026597664886435,1.419837858540622,-1.5444436707905458,0.3876729411441829,2.964281529331168,150.29030929538106,457.0,36.37330931613461,75194.66860311956,5,0
260,0.029897148133454506,0.39748348802645,0.15799312325367304,1.269541593771434,-1.1570239550689163,0.3986062753146101,2.42656554884035,158.88696272018677,474.0,36.1239779601906,79953.8744351782,5,0
261,-0.004822827471113932,0.40692323197716374,0.1655865167227406,1.1897787995423716,-1.4402473098432482,0.40695181089111365,2.6300261093856196,165.60977638755674,350.0,33.8238785818,82885.63871222209,5,0
262,-0.018379465394819005,0.395307595555831,0.15626809510413245,1.4020727106875674,-1.4344415534977635,0.3957346331221615,2.8365142641853307,156.6058998523318,151.0,30.203292844618918,78667.19456194022,5,0
263,-0.005048982469288942,0.394418951819744,0.15556630955458556,1.3318933474405927,-1.1702474939142564,0.39445126667125907,2.502140841354849,155.59180177856075,347.0,32.19548831672625,77819.62567536418,5,0
264,-0.0023928623503693186,0.3867746180803691,0.1495946051912154,1.4620744789940943,-1.333864140080835,0.38678201998211237,2.7959386190749296,149.6003309814432,467.0,30.517307486074625,74813.5824092591,5,0
265,-0.0071656504637546995,0.38577111032250394,0.14881934955945753,1.028671786407211,-1.28934792871595,0.38583765511679424,2.318019715123161,148.87069610602623,292.0,32.773187788986334,74685.71480772886,5,0
266,-0.0011044310871355521,0.3885770373393518,0.15099211394742798,1.3644644771696084,-1.2151755720351853,0.38857860686797235,2.5796400492047935,150.9933337154542,448.0,33.97300620149397,75497.30949575453,5,0
267,0.006594993699471009,0.4039314735271497,0.16316063530581443,1.2214257242983855,-1.22002776597634,0.40398530820774964,2.441453490274726,163.20412924771045,213.0,38.63214583304726,81629.99177971348,5,0
268,0.0012938834861679655,0.3959082614416116,0.15674335147771948,1.3536323767004412,-1.2808634668129832,0.39591037573192656,2.6344958435134247,156.74502561219526,26.0,34.397567817159526,78388.97911228087,5,0
269,-0.025564035253040265,0.3942266446317545,0.15541464733761165,1.345866349898503,-1.1151264744049159,0.3950546382920094,2.460992824303419,156.06816723603035,348.0,28.394948865724775,78385.45928644326,5,0
270,-0.008620490240730048,0.4027834076014632,0.16223447343904643,1.4306908101537952,-1.113558367125736,0.40287564618755123,2.5442491772795313,162.30878629103697,261.0,31.369553328408436,81204.0919732414,5,0
271,-0.002132576429363099,0.39965346630231197,0.15972289312745322,1.2642844149978056,-1.5166629080062835,0.3996591560438473,2.780947323004089,159.72744100968026,3.0,34.87493237307556,79978.3969479143,5,0
272,0.00868271122759034,0.39647772345120524,0.15719458519305038,1.2783008262719233,-1.1422483282096496,0.3965727860901604,2.4205491544815727,157.2699746673121,427.0,30.117278581760363,78673.35290230098,5,0
273,-0.0004998519789354603,0.3833651841244514,0.14696886439877455,1.2120703344296355,-1.2148005780223439,0.3833655099911511,2.4268709124519794,146.9691142507754,126.0,32.00739806045472,73508.63578296779,5,0
274,0.012192150877031033,0.4014617964858296,0.16117157403762963,1.2062118119586969,-1.335892578148113,0.40164688792599634,2.54210439010681,161.32022258063787,308.0,32.46331434909148,80765.54271759822,5,0
275,0.009418791202801416,0.41130927792906946,0.16917532211053252,1.2316529117931196,-1.463140649967295,0.41141710676423565,2.694793561760415,169.26403573825448,458.0,30.333567851860607,84912.54040507833,5,0
276,-0.0004004277335453095,0.40863751980113366,0.1669846225892219,1.3748153676220063,-1.2685330331895077,0.40863771599253007,2.6433484008115142,166.98478293159167,23.0,29.182504607720123,83492.52846867041,5,0
277,0.005743502813006609,0.39688566486072635,0.1575182309719408,1.4462301163770022,-1.3625234695210962,0.3969272210324001,2.8087535858980983,157.5512187965038,125.0,30.765750959218074,78811.30345826967,5,0
278,0.007244400850449965,0.4086032580373545,0.16695662247874088,1.3358980745501854,-1.217865884388979,0.4086674734089109,2.5537639589391645,167.0091038224229,68.0,30.6226096698786,83540.01707292246,5,0
279,0.0017734634256600036,0.3988345634579339,0.1590690090086807,1.2085010247811219,-1.4562794878707988,0.3988385063922525,2.6647805126519204,159.07215418120285,221.0,35.5270469972931,79580.96461913662,5,0
280,0.023768672016658558,0.3890108886976221,0.15132947152531376,1.0866456274373004,-1.3885495198092055,0.3897363484392356,2.475195147246506,151.89442129474926,48.0,35.316729270976275,76233.17424170981,5,0
281,-0.002160829156548108,0.401248706323081,0.1610005243259461,1.2500789455630226,-1.2602039911178424,0.4012545245957856,2.510282936680865,161.0051935085899,372.0,33.51177278895579,80629.3141826141,5,0
282,-0.005191844258837061,0.39062676044474204,0.15258926597555386,1.3253778463344537,-1.1270229604015858,0.39066126148155755,2.4524008067360397,152.6162212223619,82.0,27.472547610570032,76321.70098760401,5,0
283,-0.0006954780348998675,0.384198520484534,0.1476085031425049,1.3618630386783335,-1.3765577632711088,0.3841991499628831,2.7384208019494425,147.60898683220194,28.0,32.96691574799477,73880.69390589371,5,0
284,0.01671895207886626,0.399306476189298,0.1594456619267144,1.2893955618706576,-1.4787673456685129,0.39965633397374023,2.7681629075391703,159.72518528532981,160.0,29.735457982371432,80053.84462262811,5,0
285,0.02076293388195763,0.40008353741679176,0.1600668369119334,1.084130568693135,-1.1857946124275034,0.40062193691224646,2.2699251811206382,160.49793633532,71.0,40.48951984478774,80474.9520783821,5,0
286,-0.015019299914865848,0.40554310175180325,0.16446520737847345,1.2858472688369158,-1.3849626245125843,0.4058211265427246,2.6708098933495004,164.6907867484061,467.0,32.80558735710771,82506.20765392942,5,0
287,0.008625666391024066,0.39978714231993034,0.15982975916433623,1.2141042280028076,-1.3574188099977778,0.39988018366133804,2.5715230380005853,159.90416128502545,4.0,29.816904352504434,80012.86389816621,5,0
288,0.003733475777042692,0.399025144504942,0.15922106594718982,1.2029082270358025,-1.2559613678666977,0.399042610241773,2.4588695949025,159.23500478856758,216.0,30.75735184137986,79650.72994256223,5,0
289,-0.04400839942226882,0.3911365260840666,0.15298778203711175,1.1609038187030731,-1.1160484702700855,0.3936045239282974,2.276952288973159,154.92452125682166,448.0,30.230905425542844,78478.4435667771,5,0
290,-0.020123727421109863,0.3834115868024818,0.147004444894397,1.0920451389752968,-1.5043353105960255,0.3839393302329369,2.5963804495713223,147.40940929971617,292.0,28.869499668795978,73923.31655327248,5,0
291,0.0025078534378893203,0.42047038943058135,0.17679534838790475,1.5047064298996748,-1.1572908708447742,0.4204778682841354,2.6619973007444493,176.8016377167707,483.0,31.243964056314383,88493.82425371691,5,0
292,-0.008946852503713531,0.38765711215097914,0.15027803660123681,1.1860401724368963,-1.1322462414477596,0.3877603419265049,2.318286413884656,150.35808277095998,61.0,32.66410451552099,75229.76279326243,5,0
293,0.02087132688316706,0.38871819997554846,0.15110183899223048,1.2519180778104912,-1.1261898950903608,0.38927811559101866,2.3781079729008523,151.5374512780945,82.0,35.83157043816595,75999.78482254577,5,0
294,0.009118038196023427,0.4122854212548624,0.16997926857929935,1.286421756536916,-1.3338658940198302,0.41238623546360453,2.6202876505567465,170.0624071998435,155.0,38.28123671630273,85251.66774853085,5,0
295,-0.004889184772535295,0.4024307949669499,0.16195054473773127,1.5421161813690718,-1.282373177119356,0.4024604935462254,2.824489358488428,161.9744488654713,231.0,36.24618420476601,81121.8827022273,5,0
296,-0.005857072761219785,0.39169667867361485,0.15342628808394107,1.1458392930652435,-1.4272545709410152,0.3917404668722282,2.5730938640062586,153.4605933852713,289.0,34.071144834877096,76751.38883489044,5,0
297,0.00024196133515974472,0.4119055026902634,0.16966614314651857,1.410647682882614,-1.1572975848386282,0.41190557375666365,2.5679452677212424,169.6662016918063,323.0,33.865521444558304,84850.4129876879,5,0
298,0.006679593774848377,0.39568111177903864,0.15656354221869606,1.1888027139198531,-1.1545732509679227,0.3957374877260089,2.343375964887776,156.60815919169306,323.0,32.353318454263224,78378.87218900409,5,0
299,-0.0018770909092792802,0.389751180244661,0.1519059825021062,1.2310442165799151,-1.2341121787731972,0.38975570037189694,2.4651563953531124,151.90950597238793,126.0,37.89546818047145,76033.80316113928,5,0
300,-0.010279004859884878,0.7947310703812642,0.63159747422935,1.8578093093414672,-1.8772831529594547,0.7947975416231856,3.735092462300922,631.7031321702594,50.0,494.50719177786493,316063.9439617171,5,1
301,-0.00495928200810882,0.8122878592699445,0.6598115663173492,1.9573754717885237,-2.1994283557262104,0.8123029981450179,4.156803827514734,659.836160795385,50.0,494.66205094536434,329946.0599461964,5,1
302,-0.006777083060267707,0.8131645863349181,0.6612366444692384,2.1113903309904836,-1.87236625315759,0.8131928266555506,3.9837565841480735,661.2825733240443,50.0,502.60857567225816,331033.4813322845,5,1
303,-0.012190280261329019,0.8282331634108795,0.6859701729735925,2.040430967178033,-1.890882440114443,0.8283228693610012,3.931313407292476,686.1187759064424,50.0,511.2013013411194,343250.5458603379,5,1
304,-0.007701348248651625,0.8023979549011184,0.6438424780294972,2.0198180385643365,-1.9148602066705382,0.8024349124971721,3.934678245234875,643.9017887943444,50.0,495.3659548231132,321986.4201856103,5,1
305,-0.018980715203033127,0.8296688807193173,0.6883504516340447,1.868779895256241,-2.1964342916247315,0.829885967578476,4.065214186880972,688.7107191836633,50.0,509.44680004579607,344564.1510013573,5,1
306,-0.002115606692829681,0.8120304693529083,0.6593934831575046,1.8690234270039325,-1.9950480357652465,0.8120332252741777,3.864071462769179,659.3979589491832,50.0,502.09103117620816,329716.2648860185,5,1
307,0.006990735574958412,0.8075053326588834,0.6520648622725339,2.153512693345447,-1.8920298712197354,0.8075355921917082,4.045542564565182,652.1137326564129,50.0,495.0176611525603,326081.47372662043,5,1
308,0.02093913885346273,0.80625857643225,0.6500528920705583,2.0948568418233835,-2.0537609943121713,0.8065304331558003,4.148617836135555,650.4913396064828,50.0,493.394156342654,325550.4584700302,5,1
309,-0.004475817994524433,0.8286286218700137,0.6866253929821983,1.8628767367953452,-2.2069696626576714,0.8286407097946119,4.0698463994530165,686.6454259289183,50.0,515.3229099154313,343341.75843933754,5,1
310,-0.016570404013009472,0.7973005895417489,0.6356882300836203,1.7839593821615596,-1.929548545101465,0.7974727634049796,3.7135079272630245,635.9628083727746,50.0,486.39683910563724,318193.3335644844,5,1
311,-0.010334263099262834,0.8131811792449929,0.6612636302782773,1.8722736929011812,-1.8433440983272549,0.8132468427679767,3.715617791228436,661.3704272720821,50.0,502.72893171626913,331010.06952219165,5,1
312,-0.009561006032523776,0.8072382230612458,0.6516335487710777,1.9611492992317747,-2.0959766935251745,0.8072948418065309,4.05712599275695,651.7249616074316,50.0,499.0675094323929,325923.28577099426,5,1
313,-0.021498410424983766,0.838547435149132,0.7031618009951878,1.8527796984562088,-1.9629193653749206,0.838822974557796,3.8156990638311292,703.6239826459888,50.0,520.065389758502,352045.5044120924,5,1
314,-0.014605459786547023,0.7897729857582116,0.6237413690334404,2.13948876411861,-1.719147826780056,0.7899080253352392,3.858636590898666,623.9546884890168,50.0,487.5622066980025,312341.6693510697,5,1
315,-0.019733290324180416,0.81575467673301,0.6654556926117777,1.9225684680105912,-2.160461293333448,0.8159933182071996,4.083029761344039,665.8450953587961,50.0,503.500270520089,333140.9585789378,5,1
316,-0.0131941239623951,0.8178953962382446,0.6689528791877152,2.1044048025496966,-2.1210209228206693,0.8180018117919118,4.225425725370366,669.1269640948503,50.0,509.3497920052564,334652.2761635075,5,1
317,0.004864245590889991,0.7994144826568297,0.6390635150814867,1.8988109223631897,-2.061094475357044,0.7994292814043373,3.9599053977202336,639.0871759666552,50.0,497.5185603628683,319627.6867117317,5,1
318,0.007566360855250152,0.8250784912681919,0.6807545167533957,1.8973674180111602,-1.8411034325590583,0.8251131840965744,3.738470850570218,680.8117665699875,50.0,511.0152722593191,340496.89979937195,5,1
319,4.385325956871266e-05,0.8135277263353478,0.6618273615163605,2.0730751178464746,-1.944885471054226,0.8135277275173041,4.017960588900701,661.827363439469,50.0,499.0702267853386,330930.0594819941,5,1
320,0.02630492248349544,0.7923849603500899,0.6278739253890134,1.906865161438044,-2.18195295445134,0.7928214643511338,4.088818115889384,628.5658743358761,50.0,487.80592933321054,314636.9376879348,5,1
321,0.01238323934782234,0.8174224413950186,0.6681794476961926,2.022633473771847,-1.9046747065694838,0.8175162336693615,3.927308180341331,668.3327923129381,50.0,502.22865010789053,334245.5616230285,5,1
322,0.01159082353621011,0.8226593118326759,0.676768343345012,2.209622659857849,-2.232246061480857,0.8227409619894098,4.441868721338706,676.9026905352596,50.0,503.83754026846975,338921.85947233223,5,1
323,0.022919498830724375,0.8260017088867196,0.6822788230837812,2.2013438937259213,-2.188827578059217,0.8263196273297838,4.390171471785138,682.8041265104328,50.0,505.96103162664036,341938.3929510318,5,1
324,-0.018915195405243886,0.8190391809602914,0.6708251799481049,2.225707812850933,-2.2055917012111554,0.8192575691229977,4.431299514062088,671.1829645653235,50.0,501.353125843481,335858.9667420217,5,1
325,0.00603787456730318,0.8137261663116613,0.6621502737402734,1.9337859199001222,-2.066520787659454,0.813748566615981,4.0003067075595755,662.1867296695639,50.0,501.837291788318,331303.83061514125,5,1
326,0.0023095281189523965,0.7865198118094264,0.6186134143687356,1.734028536433633,-2.4284943542919013,0.7865232026385921,4.162522890725534,618.6187482888679,50.0,484.2051895258696,309315.0240451487,5,1
327,-0.010042162273153932,0.7988330217517101,0.6381341966409682,1.8924326681583983,-2.2491738244961943,0.7988961394725153,4.141606492654592,638.2350416640886,50.0,490.8514705506847,319220.62101973104,5,1
328,-0.008503392955426264,0.8198011313404976,0.6720738949471597,2.11154217137929,-1.969057517226537,0.8198452309057571,4.080599688605827,672.1462026389141,50.0,502.3385666136222,336110.4150174839,5,1
329,0.016804242297988232,0.836758964526965,0.7001655647162386,2.165208343878402,-2.1847960059616023,0.8369276834204064,4.350004349840004,700.447947275448,50.0,520.2666117892848,350386.13265822723,5,1
330,-0.010780403345385393,0.810324252732266,0.6566253945661055,1.9262776304717075,-2.1258709718969615,0.8103959598013768,4.0521486023686695,656.7416116623947,50.0,499.8399395796233,328435.0738358813,5,1
331,-5.609723270559819e-05,0.8307927277462445,0.6902165564760455,1.8718822346485822,-2.0583658924575357,0.8307927296401583,3.930248127106118,690.2165596229452,50.0,513.1739058188665,345116.66785044916,5,1
332,0.004058600287558406,0.8066194098011572,0.6506348722679672,1.9595005788250215,-1.9807911393130073,0.8066296203985207,3.940291718138029,650.6513445042615,50.0,498.9038364365876,325373.51185127004,5,1
333,-0.006855180185141529,0.805957551362921,0.6495675745989155,1.7589142230895431,-2.1354069973287375,0.8059867046634742,3.8943212204182807,649.6145680942864,50.0,502.11114373850523,324865.2015258862,5,1
334,0.02596151608238857,0.8226572059351668,0.6767648784770554,2.5011945492161014,-1.8660946755694237,0.8230667523320034,4.367289224785525,677.4388787943515,50.0,509.7863053377401,339674.91987150453,5,1
335,-0.0028227648254011053,0.8086553043984908,0.6539234013318157,1.8845667861241375,-2.1142465728620006,0.8086602310816795,3.998813358986138,653.9313693330753,50.0,496.0720253456563,327048.89090413606,5,1
336,-0.014716306881219533,0.8213163024816443,0.6745604687221199,2.0390587892883802,-1.8569448986934947,0.8214481349484836,3.896003687981875,674.7770384103421,50.0,509.10411268942016,337531.89308871876,5,1
337,-0.006502998053423822,0.8265288727423502,0.6831499774767401,2.1457941809994847,-2.0448588374857,0.8265544546249951,4.190653018485184,683.1922664604231,50.0,512.4907748608542,341975.6548439428,5,1
338,-0.02117559868223311,0.8078719424649067,0.6526570754220216,1.919221476315888,-2.021874308222641,0.8081494177449937,3.941095784538529,653.1054814015724,50.0,498.4835490130896,326777.9492877946,5,1
339,-0.009338859605717783,0.8288976856795741,0.687071373324954,2.061892607321631,-1.9982300494371563,0.8289502926133082,4.060122656758788,687.1585876236893,50.0,506.89363988085734,343628.55076828366,5,1
340,-0.007387317060626376,0.7998197215461709,0.6397115869741943,1.9591690126728862,-2.543405727314405,0.7998538362898239,4.502574739987291,639.7661594275485,50.0,489.66987936771875,320426.05424111336,5,1
341,-0.00600006652286701,0.8086466273152779,0.653909367868374,1.9035601966936038,-1.9667805360034316,0.8086688869164268,3.870340732697035,653.9453686666527,50.0,494.1225516281181,327060.5110757499,5,1
342,-0.023802275068814813,0.8007065827184274,0.641131031608622,1.758600403443538,-2.0175216697926937,0.801060284814491,3.7761220732362317,641.6975799070734,50.0,492.8427090718136,321132.43728185084,5,1
343,0.017111219068520023,0.7938543863263979,0.6302047866896618,2.176507371994486,-1.766270073575679,0.7940387777103034,3.9427774455701647,630.4975805076726,50.0,492.9021593074901,315448.5281724349,5,1
344,-0.013351062054522519,0.8032615442127531,0.6452291084110567,2.0093924241893455,-1.9207743788253242,0.803372490983504,3.9301668030146697,645.4073592690404,50.0,498.5133623832877,322803.3538062532,5,1
345,0.006902490938279995,0.8252183609634315,0.6809853432711722,2.012348071613133,-2.1268962898179318,0.8252472282003287,4.139244361431064,681.0329876523253,50.0,510.19080945255314,340547.52670455375,5,1
346,-0.02337346864970877,0.8201731265459141,0.6726839575081001,2.0303220484546007,-2.1307441809461904,0.8205061099984685,4.161066229400792,673.2302765448189,50.0,505.11611198644374,336910.95950470853,5,1
347,0.017640323073414423,0.819003729213985,0.6707671084664144,2.2887769659604893,-1.9540767769206862,0.8191936825101551,4.2428537428811754,671.0782894645488,50.0,502.3712369873011,335868.947928845,5,1
348,-0.0006286538789896347,0.8250694827772083,0.68073965141025,2.0218651191869332,-2.0101828201313063,0.8250697222756084,4.03204793931824,680.7400466159495,50.0,512.1044089489521,340370.24068405956,5,1
349,0.009787305154076687,0.81300711922246,0.6609805759064034,1.844346747394557,-1.857821531564348,0.8130660288368851,3.702168278958905,661.0763672485823,50.0,504.6019677754401,330689.0316105509,5,1
350,0.012101782507684497,0.8237359093921717,0.6785408484221481,2.005955326012633,-2.2717977660078787,0.8238248002834166,4.277753092020512,678.6873015620114,50.0,515.3112732385534,339424.7820589034,5,1
351,-0.00979233896407512,0.828640423268131,0.6866449510739874,2.0145484791989987,-1.930328918468358,0.8286982810265596,3.944877397667357,686.7408409763748,50.0,507.8960019534567,343433.9391444272,5,1
352,0.0018238763353711142,0.7961738104530616,0.6338927364513477,1.9424603226673909,-2.0067804438377563,0.7961758995198451,3.949240766505147,633.8960629762345,50.0,487.4121408023938,317015.03053234745,5,1
353,0.005887667436730352,0.808273249242568,0.6533056454411384,1.9661321645890584,-2.0985070665581036,0.8082946925898896,4.0646392311471615,653.3403100689841,50.0,497.71000822816023,326884.036869058,5,1
354,0.010913464362324574,0.8047744979631783,0.6476619925718858,2.0854456238326904,-2.183760934845882,0.8048484927464757,4.269206558678572,647.7810962762737,50.0,490.81879254004525,323963.46201460826,5,1
355,-0.008492315114338874,0.8181235089468479,0.6693260758915032,1.9607788292867077,-2.2538080600320045,0.8181675838772301,4.214586889318712,669.3981953075044,50.0,501.4617524988996,334832.186566116,5,1
356,-1.1090655119465609e-05,0.8155904698150535,0.6651878144531396,1.9046498911303207,-2.2284193864039645,0.8155904698904605,4.133069277534285,665.1878145761422,50.0,504.5901866975452,332607.2066104486,5,1
357,0.03370733003049692,0.814087002079954,0.662737646955527,2.07727826604745,-1.8007732706806963,0.8147845304455111,3.8780515367281465,663.873831053312,50.0,500.96697759992526,332508.17091269256,5,1
358,-0.002929982866441499,0.8243124893905565,0.6794910801652562,2.325948962727145,-2.0498612258337863,0.8243176966223968,4.375810188560932,679.4996649648539,50.0,509.5634915392727,339977.22753824806,5,1
359,-0.011124490851349762,0.7864776351197297,0.6185470705435226,1.9802240662367856,-2.1496959432637683,0.7865563074823215,4.1299200095005535,618.6708248402244,50.0,486.8905835954963,309488.2805402206,5,1
360,-0.00840347108746192,0.816062033139608,0.6659572419319506,1.9543569758805672,-1.9288977616719931,0.8161052997366629,3.8832547375525603,666.0278602582684,50.0,501.1283768817869,333066.966182752,5,1
361,0.016609217081514173,0.8086063986891443,0.6538443080010274,1.9778814917389238,-2.11170566957862,0.8087769618956071,4.089587161317544,654.1201740930883,50.0,498.9837606344902,327281.6479669538,5,1
362,0.022833275807238793,0.8075457477252372,0.6521301346691125,2.2285244242930204,-1.931170118798516,0.8078684875356892,4.159694543091536,652.651493153202,50.0,503.50423028461745,326661.8037519931,5,1
363,0.005885653649326101,0.8051865607760919,0.6483253976544311,2.0804334903051784,-1.8423040536109188,0.8052080716021859,3.922737543916097,648.3600385733109,50.0,501.73845005913233,324219.0765441109,5,1
364,0.005862849741174509,0.8143232452688723,0.663122347785228,2.0817772987194205,-1.9492580613190893,0.8143443502550476,4.03103536003851,663.1567207923156,50.0,499.72285586689424,332096.8623217761,5,1
365,0.0013085414039052826,0.7958800537328727,0.6334250599298403,2.2127338781021164,-1.9986872145936145,0.7958811294473856,4.211421092695731,633.4267722104462,50.0,488.4406437391956,316772.38943386194,5,1
366,0.005159494682622574,0.8176478873069296,0.6685480676174854,2.0168634812113746,-1.9414082984308987,0.8176641657813222,3.9582717796422733,668.5746880028655,50.0,511.14119396978515,334301.3830369519,5,1
367,-0.008411367313436372,0.8012167701122406,0.6419483127090909,2.0257127047833148,-2.0016626244033335,0.801260921179345,4.027375329186649,642.0190638091725,50.0,496.3384051214334,321207.6654807713,5,1
368,-0.006071099723630812,0.7976980150113432,0.6363221231530372,2.002664834979709,-2.1891860106455203,0.7977211175623291,4.191850845625229,636.3589814048913,50.0,486.95273284382046,318302.1798319723,5,1
